myc_van_id,first_name,last_name,full_name,email_id,email,phone,voting_address,van_precinct_id,date_of_birth,age,gender,city,state,zip,address_has_long_lat,latitude,longitude,volunteer_level,is_staffer,van_hyperlink
101828275,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,12 Morrison Rd ,972309,1947-07-21 04:00:00,73,F,Hanover,NH,03755,1,43.714379,-72.25628,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3B6C116J
101828276,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,399 Harriman Rd ,972250,1945-04-20 04:00:00,75,M,Dalton,NH,03598,1,44.373399,-71.724461,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4B6C116K
101828277,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,30 Grant St ,972332,1986-04-20 05:00:00,34,M,Keene,NH,03431,1,42.936801,-72.269138,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5B6C116L
101828278,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Sunset Rd ,972431,1971-11-03 05:00:00,49,F,Portsmouth,NH,03801,1,43.066138,-70.769893,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6B6C116M
101828279,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,222 Whiteface Intervale Rd ,972458,1953-08-20 04:00:00,67,F,North Sandwich,NH,03259,1,43.891142,-71.40092,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7B6C116N
101828280,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,4 Josiah Bartlett Rd ,972192,,,,Amherst,NH,03031,1,42.843143,-71.640039,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8B6C116O
101828281,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 1/2 Monroe St ,972242,1953-04-29 04:00:00,67,M,Concord,NH,03301,1,43.199848,-71.535839,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9B6C116P
101828282,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,444 Mammoth Rd ,972356,,,,Londonderry,NH,03053,1,42.903692,-71.388761,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAB6C116Q
101828283,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,42 Orchard St ,972431,1930-05-15 04:00:00,90,F,Portsmouth,NH,03801,1,43.06518,-70.763961,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBB6C116A
101828284,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,710 Dick Brown Rd ,972215,1943-11-03 04:00:00,77,M,Bristol,NH,03222,1,43.656362,-71.717915,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCB6C116B
101828285,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,29 Johnson Rd ,972456,1950-06-27 04:00:00,70,M,Sanbornton,NH,03269,1,43.505453,-71.618185,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDB6C116C
101828286,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,5 Rochester Hill Rd ,972440,1950-01-20 05:00:00,70,F,Rochester,NH,03867,1,43.297361,-70.962465,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEB6C116D
101828287,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,140 Seames Dr ,972370,1972-05-01 04:00:00,48,F,Manchester,NH,03103,1,42.966539,-71.445378,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFB6C116E
101828288,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,25 Worthen Rd Apt 2210 ,972270,1941-02-16 05:00:00,79,F,Durham,NH,03824,1,43.125762,-70.95822,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0C6C116F
101828289,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,17 Lafayette Ave Apt 3 ,972355,1954-12-12 05:00:00,66,M,Littleton,NH,03561,1,44.306791,-71.767135,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1C6C116G
101828290,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,30 Summer St # 1 ,972237,1953-09-20 04:00:00,67,F,Penacook,NH,03303,1,43.281172,-71.597884,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2C6C116H
101828291,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,80 Lyme Rd Apt 335 ,,,,,Hanover,NH,03755,1,43.72912,-72.267613,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3C6C116I
101828292,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,32 Simeon Wilson Rd ,972192,1972-06-01 04:00:00,48,U,Amherst,NH,03031,1,42.830707,-71.573284,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4C6C116J
101828293,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,11 Meditation Ln ,972196,1947-12-01 05:00:00,73,M,Atkinson,NH,03811,1,42.835122,-71.150853,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5C6C116K
101828294,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Turtle Rock Rd ,972504,1945-03-26 04:00:00,75,M,Windham,NH,03087,1,42.790534,-71.289081,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6C6C116L
101828295,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,65 Weirs Blvd ,972343,1952-12-29 05:00:00,68,M,Laconia,NH,03246,1,43.56956,-71.448979,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7C6C116M
101828296,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,2 Clocktower Pl Apt 138 ,972393,1967-11-23 05:00:00,53,F,Nashua,NH,03060,1,42.760272,-71.469282,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8C6C116N
101828297,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,22 Newington Rd ,972301,1942-09-02 04:00:00,78,M,Greenland,NH,03840,1,43.050726,-70.824617,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9C6C116O
101828298,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,26 N Mayhew Tpke ,972313,1949-01-03 05:00:00,71,F,Hebron,NH,03241,1,43.707024,-71.752725,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAC6C116P
101828299,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,33 Christian Ave # 164 ,972245,1926-09-01 04:00:00,94,M,Concord,NH,03301,1,43.218647,-71.509733,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBC6C116Q
101828300,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,9 Rebel Rd # C ,972327,1956-10-16 04:00:00,64,M,Hudson,NH,03051,1,42.822302,-71.406712,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCC6C116A
101828301,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,115 Elm St ,972293,1948-02-16 05:00:00,72,M,Goffstown,NH,03045,1,43.02017,-71.586786,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDC6C116B
101828302,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,313 Route 25 ,972492,1958-11-18 05:00:00,62,F,Warren,NH,03279,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEC6C116C
101828303,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,76 Forest Ave ,972349,1947-02-17 05:00:00,73,M,Lebanon,NH,03766,1,43.639686,-72.244783,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFC6C116D
101828304,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,188 Merrimack St # 4 ,972365,1981-10-25 04:00:00,39,U,Manchester,NH,03103,1,42.989509,-71.455812,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0D6C116E
101828305,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,26 Bobolink Ln ,972316,1975-11-12 05:00:00,45,M,Hillsborough,NH,03244,1,43.148694,-71.883429,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1D6C116F
101828306,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,29 Millstream Ln ,972237,1947-08-09 04:00:00,73,F,Concord,NH,03303,1,43.272839,-71.599856,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2D6C116G
101828307,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,24 Charles Chase Way ,972363,1979-05-27 04:00:00,41,F,Manchester,NH,03104,1,43.032407,-71.457234,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3D6C116H
101828308,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Marlborough,NH,03455,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4D6C116I
101828309,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,14 S Ridge Rd ,972213,1942-07-01 04:00:00,78,M,Bradford,NH,03221,1,43.249424,-72.005392,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5D6C116J
101828310,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,20 Fir Tree Ln ,972486,1954-11-27 05:00:00,66,F,Center Tuftonboro,NH,03816,1,43.656259,-71.252551,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6D6C116K
101828311,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,115 Applecroft Ln ,972247,1953-02-20 05:00:00,67,F,Center Conway,NH,03813,1,43.986139,-71.09861,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7D6C116L
101828312,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,102 Tolles St ,972392,1980-03-01 05:00:00,40,M,Nashua,NH,03064,1,42.767017,-71.460096,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8D6C116M
101828313,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,67 Summer St ,972231,1949-03-16 05:00:00,71,M,Claremont,NH,03743,1,43.369094,-72.341267,Level 2,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9D6C116N
101828314,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,11 Rogers St ,972489,1942-01-22 05:00:00,78,F,Walpole,NH,03608,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAD6C116O
101828315,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,6 Winding Valley Rd ,972319,1955-09-01 04:00:00,65,F,Hollis,NH,03049,1,42.753142,-71.599788,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBD6C116P
101828316,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,Dover,NH,03820,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCD6C116Q
101828317,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,508 Oak St ,972410,1961-09-20 04:00:00,59,M,Newport,NH,03773,1,43.38677,-72.20831,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDD6C116A
101828318,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,60 Terrace Hill Rd ,972290,1952-03-15 05:00:00,68,M,Gilford,NH,03249,1,43.570684,-71.339316,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDED6C116B
101828319,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,3 Kessler Farm Dr Apt 129 ,972391,1954-02-10 05:00:00,66,M,Nashua,NH,03063,1,42.788351,-71.506473,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFD6C116C
101828320,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,28 Ellis Ln ,972232,1953-04-28 04:00:00,67,M,Claremont,NH,03743,1,43.380898,-72.374595,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0E6C116D
101828321,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 Rivermead Rd ,972422,1943-11-24 04:00:00,77,F,Peterborough,NH,03458,1,42.859714,-71.953511,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1E6C116E
101828322,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,57 Little Stream Ln ,972355,1956-04-01 05:00:00,64,F,Littleton,NH,03561,1,44.337037,-71.784223,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2E6C116F
101828323,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,PO Box 352 ,,,,,Springfield,NH,03284,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3E6C116G
101828324,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1 Exchange Ave ,972363,1981-10-09 04:00:00,39,M,Manchester,NH,03104,1,43.026305,-71.473873,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4E6C116H
101828325,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,84 Range Rd ,972472,1960-01-11 05:00:00,60,M,Strafford,NH,03884,1,43.241831,-71.113019,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5E6C116I
101828326,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,1 Bioteau Dr ,972271,1951-04-09 05:00:00,69,M,East Kingston,NH,03827,1,42.946163,-70.988595,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6E6C116J
101828327,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,168 NE Pond Rd ,972386,1976-06-07 04:00:00,44,M,Milton,NH,03851,1,43.460401,-70.973066,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7E6C116K
101828328,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8E6C116L
101828329,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,10 Hillside Dr ,972218,1986-02-28 05:00:00,34,M,Brookline,NH,03033,1,42.710377,-71.69592,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9E6C116M
101828330,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,121 N Main St Apt C ,972442,1970-04-01 05:00:00,50,M,Rochester,NH,03867,1,43.305631,-70.98057,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAE6C116N
101828331,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,198 Alsace St Apt 2 ,972373,,,M,Manchester,NH,03102,1,42.997292,-71.484099,Level 2,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBE6C116O
101828332,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,14 Baker Hill Rd ,972359,,,,Lyme,NH,03768,1,43.79788,-72.126441,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCE6C116P
101828333,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,49 Webster Rd ,972478,1981-01-01 05:00:00,39,M,Surry,NH,03431,1,43.061279,-72.337626,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDE6C116Q
101828334,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,27 Green St ,972281,1950-11-22 05:00:00,70,F,Farmington,NH,03835,1,43.386898,-71.064038,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEE6C116A
101828335,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,631 NH Route 26 ,972235,1964-04-01 05:00:00,56,M,Colebrook,NH,03576,1,44.881603,-71.432133,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFE6C116B
101828336,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,4 Cambridge Pl ,972347,1957-11-01 05:00:00,63,M,West Lebanon,NH,03784,1,43.689005,-72.290346,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID0F6C116C
101828337,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,19 Blackstone Dr # 24 ,972391,1957-04-20 05:00:00,63,M,Nashua,NH,03063,1,42.798007,-71.526696,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID1F6C116D
101828338,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,62 Bedford St Apt 4 ,972365,1990-05-01 04:00:00,30,F,Manchester,NH,03101,1,42.98733,-71.467189,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID2F6C116E
101828339,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,8 Popple Way ,972410,1944-05-31 04:00:00,76,F,Newport,NH,03773,1,43.322729,-72.183921,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID3F6C116F
101828340,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,24 Willaby Colby Ln ,972491,1990-07-16 04:00:00,30,M,Warner,NH,03278,1,43.286998,-71.844808,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID4F6C116G
101828341,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,24 Gladiola Way ,972267,1947-08-13 04:00:00,73,M,Dover,NH,03820,1,43.237126,-70.931073,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID5F6C116H
101828342,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,220 Drakeside Rd ,972306,1939-04-19 05:00:00,81,F,Hampton,NH,03842,1,42.937477,-70.855884,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID6F6C116I
101828343,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,67 Middleton Rd ,972506,1957-04-01 05:00:00,63,F,Wolfeboro,NH,03894,1,43.558383,-71.171694,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID7F6C116J
101828344,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,161 Winter St ,972372,1964-08-22 04:00:00,56,F,Manchester,NH,03102,1,42.982561,-71.478935,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID8F6C116K
101828345,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,12 Fifield St ,972396,,,,Nashua,NH,03060,1,42.748173,-71.456376,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID9F6C116L
101828346,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,397 Packers Falls Rd ,972350,1974-10-17 04:00:00,46,F,Lee,NH,03861,1,43.131866,-70.971562,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDAF6C116M
101828347,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,504 Marthas Way ,972266,1967-10-01 04:00:00,53,M,Dover,NH,03820,1,43.17689,-70.897858,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDBF6C116N
101828348,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,33 Lightbody Ln ,972471,1945-02-07 04:00:00,75,F,Stoddard,NH,03464,1,43.104091,-72.079749,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDCF6C116O
101828349,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,76 Old Amherst Rd ,972388,1986-01-14 05:00:00,34,M,Mont Vernon,NH,03057,1,42.888625,-71.650044,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDDF6C116P
101828350,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,88 Gale Chandler Rd ,972345,1948-08-26 04:00:00,72,F,Landaff,NH,03585,1,44.166918,-71.891166,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDEF6C116Q
101828351,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,667 Wallis Rd ,972448,1957-10-04 04:00:00,63,F,Rye,NH,03870,1,43.0162,-70.768772,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDFF6C116A
101828352,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,48 Kimball Way ,972409,1960-09-01 04:00:00,60,F,Newmarket,NH,03857,1,43.068377,-70.95618,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID007C116B
101828353,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,38 Jenkins Rd ,972350,1976-01-01 05:00:00,44,M,Lee,NH,03861,1,43.123164,-70.978554,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID107C116C
101828354,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,29 Laplante Rd ,972348,1962-10-29 05:00:00,58,F,Lebanon,NH,03766,1,43.633417,-72.221824,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID207C116D
101828355,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,23 Liscomb Cir Unit 38 ,972290,1968-07-22 04:00:00,52,M,Gilford,NH,03249,1,43.564341,-71.438492,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID307C116E
101828356,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,31 Hall Rd ,972289,1921-07-02 04:00:00,99,M,Fremont,NH,03044,1,42.992925,-71.142379,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID407C116F
101828357,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,70 Fieldstone Dr ,972356,1937-02-28 05:00:00,83,F,Londonderry,NH,03053,1,42.888737,-71.386442,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID507C116G
101828358,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,123 Whippoorwill Rd ,972488,1949-01-21 05:00:00,71,F,Union,NH,03887,1,43.521917,-71.024144,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID607C116H
101828359,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,20 Mine Rd ,972503,1952-06-22 04:00:00,68,M,Winchester,NH,03470,1,42.726792,-72.440424,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID707C116I
101828360,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,8 Wingate Ln ,972265,1971-11-01 05:00:00,49,M,Dover,NH,03820,1,43.172817,-70.87276,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID807C116J
101828361,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,123 Whippoorwill Rd ,972488,1949-01-03 05:00:00,71,M,Union,NH,03887,1,43.521917,-71.024144,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID907C116K
101828362,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,18 Villager Rd ,972228,1950-01-20 05:00:00,70,F,Chester,NH,03036,1,42.994951,-71.280583,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDA07C116L
101828363,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,3 Rockingham Rd ,972506,1952-03-11 05:00:00,68,F,Wolfeboro,NH,03894,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDB07C116M
101828364,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,33 Christian Ave # 124 ,972245,1934-08-02 04:00:00,86,M,Concord,NH,03301,1,43.218647,-71.509733,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDC07C116N
101828365,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,106 Boyce Rd ,972223,,,,Canterbury,NH,03224,1,43.298564,-71.575675,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDD07C116O
101828366,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,47 A Eastman St ,972246,,,,Concord,NH,03301,1,43.231652,-71.535984,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDE07C116P
101828367,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,,,,,,,,,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EIDF07C116Q
101828368,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,90 Washington St Ste 403 ,972263,1965-03-11 05:00:00,55,M,Dover,NH,03820,1,43.194844,-70.87512,Level 1,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID017C116A
101828369,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,239 E Colebrook Rd ,972235,1942-05-22 04:00:00,78,M,Colebrook,NH,03576,1,44.890899,-71.420989,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID117C116B
101828370,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,11 Georgetown Dr ,972192,1955-08-20 04:00:00,65,M,Amherst,NH,03031,1,42.892619,-71.598698,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID217C116C
101828371,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,40 Stoneview Rd ,972419,1949-10-01 05:00:00,71,F,Ossipee,NH,03864,0,,,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID317C116D
101828372,Jimmy,Smith,"Smith, Jimmy",,jimmysmith@gmail.com,3456789012,462 Mount Hunger Rd ,972314,1954-04-29 04:00:00,66,F,Henniker,NH,03242,1,43.136079,-71.808065,Level 0,0,https://www.votebuilder.com/ContactsDetails.aspx?VANID=EID417C116E
